name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets
Nước hoa vial Paco Rabanne Fame EDP 1.5ml,nuoc-hoa-vial-paco-rabanne-fame-edp-1-5ml,"Hương đầu: xoài và cam bergamot<br/>
Hương giữa: hoa nhài và hương<br/>
Hương cuối: gỗ đàn hương và vani 
<p style=""text-align: justify;""><em><strong>Vial Paco Rabanne Fame EDP 1.5ml là &#34;phiên bản thu nhỏ&#34; của <strong>nước hoa Paco Rabanne Fame EDP </strong>dành cho nữ. Ống nước hoa nhỏ gọn sẽ là một lựa chọn hoàn hảo cho những ai yêu thích mùi hương này và muốn mang theo bên mình hằng ngày hoặc trong những chuyến du lịch xa. Vial Paco Rabanne Fame EDP 1.5ml cũng rất thích hợp cho những ai muốn trải nghiệm thử một mùi hương mới trước khi chính thức đắm chìm trong hương thơm quyến rũ này. Cùng khám phá ngay nước hoa Paco Rabanne Fame EDP!</strong></em></p>
<p style=""text-align: justify;""><strong>Bên cạnh phiên bản Phantom dành cho nam, thương hiệu Paco Rabanne nổi tiếng đã cho ra mắt chai nước hoa dành cho nữ - <a href=""/paco-rabanne"">Paco Rabanne Fame EDP</a> - hương thơm nữ tính, quyến rũ đậm chất Pháp của người phụ nữ Rabanne. </strong></p>
<h4 style=""text-align: justify;""><strong>1. PACO RABANNE FAME EDP - HƯƠNG THƠM NỮ TÍNH </strong></h4>
<p style=""text-align: justify;""><strong><a href=""/paco-rabanne"">Paco Rabanne Fame EDP</a></strong> là một mùi hương thuần chay. Chai nước hoa được sản xuất tại Pháp với 90% thành phần có nguồn gốc tự nhiên. Hương thơm của <em>nước hoa Paco Rabanne Fame EDP</em> là sự hòa quyện của hương hoa nhài đặc biệt tinh khiết, hương xoài mọng nước và hương kem gợi cảm đầy lôi cuốn. Lớp nền với sự có mặt của gỗ đàn hương và vanilla ngọt ngào càng làm tăng thêm sự hấp dẫn cho mùi hương.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/uploads/galleries/2022/10/uri/1664814491.6275.png"" alt=""""/></p>
<p style=""text-align: center;""><em>Hương thơm nữ tính của <strong>Paco Rabanne Fame EDP</strong></em></p>
<p style=""text-align: justify;""><a href=""/paco-rabanne""><strong>Paco Rabanne Fame EDP</strong></a> thể hiện sự tôn vinh một kỷ nguyên mới của sự nữ tính với sự thánh thiện đầy cuốn hút xen lẫn nét vui tươi, gợi cảm của quý cô Rabanne. </p>
<h4 style=""text-align: justify;""><strong>2. PACO RABANNE EDP - THIẾT KẾ ẤN TƯỢNG</strong></h4>
<p style=""text-align: justify;"">Chai nước hoa <a href=""/paco-rabanne""><strong>Paco Rabanne Fame EDP</strong></a><strong> </strong>cũng mang thiết kế kiểu robot giống như Phantom nhưng thể hiện một sự nữ tính hơn hẳn. Hiệu ứng sequin như chiếc đầm dạ hội lộng lẫy của quý cô. Tấm che gần giống như kính râm trên “đầu” của robot thể hiện một sự sang trọng, đẳng cấp. </p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/uploads/galleries/2022/10/uri/1664814595.0199.jpg"" alt=""""/></p>
<p style=""text-align: center;""><em>Thiết kế ấn tượng của <strong>Paco Rabanne Fame EDP</strong></em></p>
<p style=""text-align: justify;""><strong><a href=""/paco-rabanne"">Paco Rabanne Fame EDP</a> với  hương thơm nữ tính và thiết kế ấn tượng mang đậm chất nhà Paco Rabanne chắc chắn là một mùi hương rất đáng để các nàng thử ngay. </strong></p>
<p style=""text-align: justify;""><strong><em>Nhấn nút MUA HÀNG hoặc đến ngay cửa hàng Thế giới nước hoa để sở hữu ngay!</em></strong></p> ",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200445_016509.png,Sản phẩm:Nước hoa|Nhãn hiệu:Paco Rabanne|Giới tính:Unisex|Xuất xứ:Tây Ban Nha|Nồng độ:Eau De Parfum,,,3349668595969,89000,standard,100,,,
Nước hoa vial Jean Paul Gaultier Scandal Pour Homme EDT 1.5ml,nuoc-hoa-vial-jean-paul-gaultier-scandal-pour-homme-edt-1-5ml,"Hương đầu: cam madarin, lá xô thơm<br/>
Hương giữa: caramel, đậu tonka<br/>
Hương cuối: cỏ hương bài 
",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200424_561411.png,Sản phẩm:Nước hoa|Nhãn hiệu:Jean Paul Gaultier|Giới tính:Unisex|Xuất xứ:Pháp|Nồng độ:Eau De Toilette|Nhóm hương:Hương Gỗ Phương Đông|Nhóm hương:Oriental Woody|Phong cách:Nam Tính|Phong cách:Quyến Rũ|Phong cách:Táo Bạo,,,8435415061278,89000,standard,100,,,
Nước hoa vial Jean Paul Gaultier Le Beau Le Parfum EDP 1.5ml,nuoc-hoa-vial-jean-paul-gaultier-le-beau-le-parfum-edp-1-5ml,"Hương đầu: quả dứa, hoa diên vĩ, cây bách và gừng.<br/>
Hương giữa: dừa và hương gỗ.<br/>
Hương cuối: đậu tonka, gỗ đàn hương, hổ phách và long diên hương. 
",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200424_206287.png,Sản phẩm:Nước hoa|Nhãn hiệu:Jean Paul Gaultier|Giới tính:Unisex|Xuất xứ:Pháp|Nồng độ:Eau De Parfum|Nhóm hương:Hương Gỗ Phương Đông|Nhóm hương:Oriental Woody|Phong cách:Mạnh Mẽ|Phong cách:Cuốn Hút|Phong cách:Quyến Rũ,,,8435415062237,89000,standard,100,,,
Nước hoa vial Jean Paul Gaultier La Belle Le Parfum EDP 1.5ml,nuoc-hoa-vial-jean-paul-gaultier-la-belle-le-parfum-edp-1-5ml,"Hương đầu: Quả Lê<br/>
Hương giữa: Đậu Tonka<br/>
Hương cuối: Vanilla 
",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200423_956271.png,Sản phẩm:Nước hoa|Nhãn hiệu:Jean Paul Gaultier|Giới tính:Unisex|Xuất xứ:Pháp|Nồng độ:Eau De Parfum|Nhóm hương:Hương Dương Xỉ Phương Đông|Nhóm hương:Oriental Fougere|Phong cách:Quyến Rũ|Phong cách:Nữ Tính|Phong cách:Gợi Cảm,,,8435415050135,89000,standard,100,,,
Nước hoa Vial Korloff Cuir Mythique EDP,nuoc-hoa-vial-korloff-cuir-mythique-edp,"Hương đầu: Cây bách xù, cây thông, quýt mandarin<br/>
Hương giữa: Gừng, nhựa cây, hoa diên vĩ<br/>
Hương cuối: Da thuộc 
<p>Nước hoa Korloff Cuir Mythique EDP được miêu tả như một chuyến đi hấp dẫn trên tuyến đường sắt xuyên Siberia để săn lùng những viên đá quý đặc biệt ở trung tâm nước Nga. Một hành trình để lại dấu vết không thể xóa nhòa, truyền cảm hứng cho một tác phẩm táo bạo kết hợp một tác phẩm với viên kim cương màu vàng 23 cara.</p>
<p>Cũng như một mùi hương với một nhân vật không khoan nhượng, Cuir Mythique, toát lên sức mạnh và sự linh hoạt, nhưng cũng có cảm giác tươi mới của sự cởi mở về vùng đất xa mà mắt có thể nhìn thấy. Trong một làn khói thơm bốc lên, Cuir Mythique toát ra một hơi ấm ám ảnh, hơi ám khói.</p>
<p style=""text-align: center;""><img class=""img-thumbnail"" src=""/uploads/galleries/2021/10/uri/1634180696.771.jpg"" alt=""""/></p>
<p>Hương đầu, tươi mát và bổ, được nhuốm một hỗn hợp gỗ và nhựa cây thông với cây bách xù và quýt. Tại tầng hương giữa, khía cạnh bột của hoa irit đáp ứng tông màu xanh của nhựa và các nốt hương tươi và cay của gừng chuyển sang một hỗn hợp thanh lịch và bí ẩn. Cuối cùng, sự phù hợp độc đáo trong cơ sở, một mùi hương da khói với các nốt hương của mực, cho thấy độ lưu hương lâu và tinh tế.</p>
<p>Thiết kế mang tính biểu tượng với hình thức đơn giản là vẻ đẹp sang trọng nhất. Lấy cảm hứng từ vẻ đẹp của Korloff Noir, bộ sưu tập Mémoire tôn vinh linh hồn của thương hiệu bằng cách sử dụng màu đen bóng cho toàn bộ thiết kế. Một vật thể đa diện có khả năng tương phản tốt. Sau cùng, nắp từ hóa hoàn hảo được xếp thẳng hàng với chữ khắc trên chai. Logo với kiểu chữ đặc biệt, chữ O được cắt với góc 88 độ tạo thành hình con mắt, đồng thời tượng trưng cho viên kim cương đen 88 carat. Tầm nhìn đương đại thể hiện sự tinh tế cổ điển trong dòng các sản phẩm của bộ sưu tập Mémoire.</p> ",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200124_256646.png,Sản phẩm:Nước hoa|Nhãn hiệu:Korloff|Giới tính:Unisex|Nồng độ:Eau De Parfum|Nhóm hương:Hương Da Thuộc|Nhóm hương:Leather|Phong cách:Bí Ẩn|Phong cách:Thanh Lịch|Phong cách:Cuốn Hút,,,w943,115000,standard,100,,,
Nước hoa Vial Korloff Écorce D' Argent EDP,nuoc-hoa-vial-korloff-ecorce-d-argent-edp,"Hương đầu: Cam Bergamot, tiêu hồng<br/>
Hương giữa: Tinh chất cây bách, Tinh chất cỏ hương bài Vertiver<br/>
Hương cuối: Xạ hương, gỗ đàn hương 
<p>Nước hoa Korloff Écorce D&#39; Argent EDP dành cho cả nam và nữ được ra mắt trong bộ sưu tập Mémoire năm 2018 của thương hiệu đình đám Korloff. Tìm kiếm cảm hứng trong bầu không khí xạ hương của Cung điện Peterhof, lơ lửng giữa kiến ​​trúc hùng vĩ của nước Nga bất tử và ngông cuồng của những quả bóng lớn từ quá khứ và hiện tại. Vĩnh cửu và năng lượng va chạm trong Korloff Écorce D&#39; Argent EDP, như cách họ làm sơn mài đen và đồ trang sức kim cương được tạo ra cho các dịp.</p>
<p style=""text-align: center;""><img class=""img-thumbnail"" src=""/uploads/galleries/2021/10/uri/1634181613.8746.jpg"" alt=""""/></p>
<p>Hương thơm này tỏa ra mạnh mẽ trên vị cay tươi qua cam bergamot và tiêu hồng. Tiếp đến là nốt hương giữa với hương  gỗ được sáng tạo xung quanh cỏ vetiver, tỏa ra làn khói bí ẩn của nó. Sau đó hương gỗ ở tầng hương giữa thật sâu sắc được xây dựng bởi cỏ hương bài, phả vào sự huyền bí. Gỗ trầm hương và gỗ đàn hương khô  cằn của Ecorced D’Argent khuếch tán một dấu vết đáng nhớ thật mềm mại và gợi cảm.</p>
<p>Thiết kế mang tính biểu tượng với hình thức đơn giản là vẻ đẹp sang trọng nhất. Lấy cảm hứng từ vẻ đẹp của Korloff Noir, bộ sưu tập Mémoire tôn vinh linh hồn của thương hiệu bằng cách sử dụng màu đen bóng cho toàn bộ thiết kế. Một vật thể đa diện có khả năng tương phản tốt. Sau cùng, nắp từ hóa hoàn hảo được xếp thẳng hàng với chữ khắc trên chai. Logo với kiểu chữ đặc biệt, chữ O được cắt với góc 88 độ tạo thành hình con mắt, đồng thời tượng trưng cho viên kim cương đen 88 carat. Tầm nhìn đương đại thể hiện sự tinh tế cổ điển trong dòng các sản phẩm của bộ sưu tập Mémoire.</p> ",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200124_131846.png,Sản phẩm:Nước hoa|Nhãn hiệu:Korloff|Giới tính:Unisex|Nồng độ:Eau De Parfum|Nhóm hương:Hương Thơm Cây Cỏ Tự Nhiên|Nhóm hương:Aromatic Green|Phong cách:Nồng Nàn|Phong cách:Quyến Rũ|Phong cách:Sang Trọng,,,w944,115000,standard,100,,,
Nước hoa Vial Korloff Iris Doré EDP,nuoc-hoa-vial-korloff-iris-dore-edp,"Hương đầu: Cam Bergamot, bưởi, oải hương<br/>
Hương giữa: Cây bách xù, tiêu hồng, hoa diên vĩ<br/>
Hương cuối: Vani, xạ hương ambrox, gỗ đàn hương, cỏ hương bài 
<p>Nước hoa Korloff Iris Doré EDP là những gì hoàn hảo nhất để miêu tả lại một đám cưới Ấn Độ tại Jaisalmer, thành phố được mệnh danh là  “Thành phố vàng”. Đặc biệt nữ trang cô dâu là kiệt tác cho một  tác phẩm chưa từng có với  hàng trăm viên kim cương trắng và vàng được  cắt với hình  dáng quả lê. Với ánh sáng màu mật ong và những tòa nhà đẹp, thành phố lột xác thành một  một thứ bùa mê  đối với những ai  nhìn thấy nó. Một cảnh khó quên chìm trong sự trỗi dậy mạnh mẽ của gợi cảm và hùng vĩ của Iris Dore.</p>
<p style=""text-align: center;""><img class=""img-thumbnail"" src=""/uploads/galleries/2021/10/uri/1634182217.7951.jpg"" alt=""""/></p>
<p>Iris Dore tỏa ra hương thơm qua hai mặt ấm áp và tươi mới. Hương thơm mở ra sự bùng nổ của cam quýt ngon ngọt và lấp lánh với cam bergamot và bưởi. Hương giữa được phóng đại với hoa diên vĩ và sự kết hợp chút cay nhẹ của cây bách xù và hạt tiêu hồng. Con đường mòn cuối cùng trở nên ấm áp, mềm mại và quyến rũ qua vani, xạ hương ambrox và gỗ đàn hương.</p>
<p>Thiết kế mang tính biểu tượng với hình thức đơn giản là vẻ đẹp sang trọng nhất. Lấy cảm hứng từ vẻ đẹp của Korloff Noir, bộ sưu tập Mémoire tôn vinh linh hồn của thương hiệu bằng cách sử dụng màu đen bóng cho toàn bộ thiết kế. Một vật thể đa diện có khả năng tương phản tốt. Sau cùng, nắp từ hóa hoàn hảo được xếp thẳng hàng với chữ khắc trên chai. Logo với kiểu chữ đặc biệt, chữ O được cắt với góc 88 độ tạo thành hình con mắt, đồng thời tượng trưng cho viên kim cương đen 88 carat. Tầm nhìn đương đại thể hiện sự tinh tế cổ điển trong dòng các sản phẩm của bộ sưu tập Mémoire. </p> ",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200124_002208.png,Sản phẩm:Nước hoa|Nhãn hiệu:Korloff|Giới tính:Unisex|Nồng độ:Eau De Parfum|Nhóm hương:Hương Cam Chanh|Nhóm hương:Citrus|Phong cách:Quyến Rũ|Phong cách:Sang Trọng|Phong cách:Tinh Tế,,,w945,115000,standard,100,,,
Nước hoa Vial Korloff Rose Oud EDP,nuoc-hoa-vial-korloff-rose-oud-edp,"Hương đầu: Cây sim, cam.<br/>
Hương giữa: Dâu hồng, nhụy hoa nghệ tây, trầm hương, hoa hồng.<br/>
Hương cuối: Gỗ gai, bồ đề, gỗ Cashimere 
<p>Nước hoa Korloff Rose Oud EDP là một sáng tạo dành riêng cho hoàng tử người Oman - người sẽ dành hàng giờ cho việc đi dạo trên đường phố Old Town, đắm mình trong màu sắc và ánh sáng không thể so sánh. Để rồi Korloff tái tạo vẻ đẹp của kỳ quan dưới dạng trang sức tinh xảo cùng những đường trang trí uốn lượn đắp nổi bằng kim cương. Một trải nghiệm khó quên, đã mở đường cho Rose Oud, biểu hiện khứu giác của Phương Đông gợi cảm và bí ẩn.</p>
<p style=""text-align: center;""><img class=""img-thumbnail"" src=""/uploads/galleries/2021/10/uri/1634182833.6601.jpg"" alt=""""/></p>
<p>Sự kết hợp ấm áp của gỗ trầm hương với sự thanh lịch của hoa hồng mang đến nét đặc trưng tinh tế cho Rose Oud. Hương đầu mở ra ra một khía cạnh của hương nhựa, tươi mới và trái cây pha trộn cam quýt với kim ngân. Tầng hương giữa hoàn toàn là hoa hồng được tiết lộ trong bầu không khí ấm áp của hạt tiêu hồng, nhụy hoa nghệ tây và gỗ trầm hương. Cuối cùng, đánh thức nét đặc trưng lôi cuốn và quyến rũ được xây dựng xung quanh sự kết hợp của gỗ.</p>
<p>Thiết kế mang tính biểu tượng với hình thức đơn giản là vẻ đẹp sang trọng nhất. Lấy cảm hứng từ vẻ đẹp của Korloff Noir, bộ sưu tập Mémoire tôn vinh linh hồn của thương hiệu bằng cách sử dụng màu đen bóng cho toàn bộ thiết kế. Một vật thể đa diện có khả năng tương phản tốt. Sau cùng, nắp từ hóa hoàn hảo được xếp thẳng hàng với chữ khắc trên chai. Logo với kiểu chữ đặc biệt, chữ O được cắt với góc 88 độ tạo thành hình con mắt, đồng thời tượng trưng cho viên kim cương đen 88 carat. Tầm nhìn đương đại thể hiện sự tinh tế cổ điển trong dòng các sản phẩm của bộ sưu tập Mémoire. </p>  ",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200123_874120.png,Sản phẩm:Nước hoa|Nhãn hiệu:Korloff|Giới tính:Unisex|Nồng độ:Eau De Parfum|Nhóm hương:Hương Phương Đông|Nhóm hương:Oriental|Phong cách:Sang Trọng|Phong cách:Quyến Rũ|Phong cách:Hấp Dẫn,,,w946,115000,standard,100,,,
Nước hoa Vial White Fusion Private Collection By Lomani EDP,nuoc-hoa-vial-white-fusion-private-collection-by-lomani-edp,"Hương đầu: Cam Bergamot, chanh<br/>
Hương giữa: hoa nhài, hoa hồng, trà xanh<br/>
Hương cuối: gỗ tuyết tùng, gỗ đàn hương và xạ hương 
<p>Hương thơm tươi mát ở nốt hương đầu kết hợp hoàn hảo với các note hương cuối của gỗ. Bộ đôi hương hoa tạo nên một hương thơm rực rỡ và tràn đầy năng lượng. Hương hoa nhài hòa hợp tuyệt vời với hương hoa hồng thanh lịch. Sau đó chúng được kết nối với mùi hương của những khu rừng hùng vĩ và tinh tế với gỗ tuyết tùng và gỗ đàn hương. Phần vỏ chai màu trắng sữa cũng là một điểm nhấn được đánh giá cao - hiện thân của sự quyến rũ đương đại mới mẻ.</p>
<p style=""text-align: center;""><img class=""img-thumbnail"" src=""/uploads/galleries/2021/04/uri/1618209268.5562.png"" alt=""""/></p> ",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200109_631830.png,Sản phẩm:Nước hoa|Nhãn hiệu:Parour|Giới tính:Unisex|Bộ sưu tập:Lomani|Nồng độ:Eau De Parfum|Nhóm hương:Hương Cam Chanh Thơm Ngát|Nhóm hương:Citrus Aromatic|Phong cách:Tươi Mát|Phong cách:Thanh Lịch|Phong cách:Tinh Tế,,,PR0047,85000,standard,100,,,
Nước hoa Vial Spice Addict Private Collection By Lomani EDP,nuoc-hoa-vial-spice-addict-private-collection-by-lomani-edp,"Hương đầu: tiêu hồng, trầm hương<br/>
Hương giữa: quế, nhục đậu khấu, nhựa cây elemi, nhụy hoa nghệ tây (saffron)<br/>
Hương cuối: nhựa thơm, hổ phách, vanilla, xạ hương, gỗ Gaiac, hoắc hương, thuốc lá 
<p>Là sự pha trộn tuyệt vời giữa sự mạnh mẽ, gợi cảm của gia vị và hương rừng sâu thẳm. Sự kết hợp rực rỡ của nguyên liệu thô mang lại nét đặc trưng cho dòng nước hoa này. Người sáng tạo mùi huơng đã lựa chọn khai thác các thế mạnh của gỗ, điển hình như Gaiac và Patchoul mang lại sự độc đáo và chiều sâu cho hương thơm. Tất cả tạo nên sự ấm áp và làm tôn lên các đặc trưng của hương thuốc lá - Một hương thơm gây nghiện đầy gợi cảm.</p>
<p style=""text-align: center;""><img class=""img-thumbnail"" src=""/uploads/galleries/2021/04/uri/1618207726.3667.png"" alt=""""/></p> ",https://www.thegioinuochoa.com.vn/image/get?file=item_product%2Fthumb1500x500%2F202305%2F230503_200109_149035.png,Sản phẩm:Nước hoa|Nhãn hiệu:Parour|Giới tính:Unisex|Bộ sưu tập:Lomani|Nồng độ:Eau De Parfum|Nhóm hương:Hương Phương Đông|Nhóm hương:Oriental|Phong cách:Nồng Nàn|Phong cách:Gợi Cảm|Phong cách:Tinh Tế,,,PR0049,85000,standard,100,,,
